date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
21-05-2024,28,MERCHO,LiL CaKe & Migrantes,90,161451,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739f1f8adb00c71daa8a9cb22c
21-05-2024,29,Mi Nena Remix,Maikel Delacalle & Quevedo,82,220000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a354af3e42424c3e01967f5d
21-05-2024,30,Hey Mor,Ozuna,91,196600,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45
21-05-2024,31,un x100to,Grupo Frontera & Bad Bunny,100,194563,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
21-05-2024,32,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap & Quevedo,93,198937,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731630dd349221a35ce03a0ccf
21-05-2024,33,La Fiesta,Pedro Capó,74,201044,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273bb248cd8105d63bca05e2363
21-05-2024,34,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,95,214945,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
21-05-2024,35,Tattoo,Loreen,91,183374,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
21-05-2024,36,Antes,Rvfv & Edu García,79,153684,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bb37ea07bf9e4e37be3bd61c
21-05-2024,37,CHORRITO PA LAS ANIMAS,Feid,91,168133,single,6,TRUE,https://i.scdn.co/image/ab67616d0000b2737cc7b0d6a82846cd8b158f99
21-05-2024,38,Que te vaya bien,Rvfv,77,204960,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27359b60f8a0b0bce8d5bda3ee8
21-05-2024,39,69,Nicky Jam & Feid,67,221935,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ea97d86f1fa8532cd8c75188
21-05-2024,40,Arranca (feat. Omega),Becky G & Omega,83,166529,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27361f698cb35bb6f6d96fd1612
21-05-2024,41,Polaris,Saiko,78,192122,single,3,TRUE,https://i.scdn.co/image/ab67616d0000b273f2e189392bc20da23aad8c00
21-05-2024,42,La Jumpa,Arcángel,87,255693,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27330326b23e30ae93d4d48165b
21-05-2024,43,Andando,Morad,71,261713,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273937ce99b134e3586d0bfdb19
21-05-2024,44,MEMORIAS,Mora,82,228750,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273851222dc5c5681bd4c3119d3
21-05-2024,45,REMIX EXCLUSIVO,Feid,88,206946,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2733ad20e909064bc0bc7152643
21-05-2024,46,RÁPIDO,Mora,82,182857,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2732f99a0f640274d2be2bf9f71
21-05-2024,47,Las Bratz (Remix),Aissa & JC Reyes & Saiko,76,444631,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273a36330e3f5277b9f44286092
21-05-2024,48,Flowers,Miley Cyrus,91,200600,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
21-05-2024,49,T'as peur,Aya Nakamura,70,215284,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b27342093925d784c0ef5e6f3705
21-05-2024,50,VISTA AL MAR,Quevedo,83,180672,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
22-05-2024,1,WHERE SHE GOES,Bad Bunny,86,231704,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
22-05-2024,2,Acróstico,Shakira,87,170785,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
22-05-2024,3,Supernova,Saiko,84,190909,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c3f5b9580dfc96c80705424a
22-05-2024,4,EL TONTO,Lola Indigo,83,187986,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273daab364ac14d96679b5639aa
22-05-2024,5,El Merengue,Marshmello & Manuel Turizo,91,189668,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273f404676577626a87d92cf33f
22-05-2024,6,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
22-05-2024,7,Mami Chula,Jhayco & Quevedo,85,220600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273cb950d94cb42ca9d03754578
22-05-2024,8,Classy 101,Feid & Young Miko,95,195986,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
22-05-2024,9,Clavaito,Chanel & Abraham Mateo,79,162740,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273441d55b86b1e5a3d4c3da232
22-05-2024,10,Nochentera,Vicco,81,202184,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27343eb3794977db60bced5ad16
22-05-2024,11,Yandel 150,Yandel,90,216148,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
22-05-2024,12,TQG,KAROL G,96,197933,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
22-05-2024,13,VAGABUNDO,Sebastian Yatra & Manuel Turizo & Beéle,80,215600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732d6016751b8ea5e66e83cd04
22-05-2024,14,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
22-05-2024,15,Todo Contigo,Álvaro De Luna,78,165527,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2737d45bffb03d186c1f4a47a83
22-05-2024,16,PLAYA DEL INGLÉS,Quevedo,84,237525,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
22-05-2024,17,Rara Vez,Taiu & Milo j,92,128677,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d467bed4e6b2a01ea8569100
22-05-2024,18,Coco Chanel,Eladio Carrion,92,208125,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
22-05-2024,19,La Bachata,Manuel Turizo,86,162637,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
22-05-2024,20,WANDA,Quevedo,87,160909,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
22-05-2024,21,Cupido,TINI,84,174369,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
22-05-2024,22,MERCHO,LiL CaKe & Migrantes,90,161451,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739f1f8adb00c71daa8a9cb22c
22-05-2024,23,Si La Calle Llama - Remix,Eladio Carrion,86,240000,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
22-05-2024,24,Arena y Sal,Omar Montes & Saiko & Tunvao,63,174415,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e78ae3c73af7c17be0c05cb2
22-05-2024,25,Ella Baila Sola,Eslabon Armado,90,165671,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
22-05-2024,26,PUNTO G,Quevedo,86,151324,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
22-05-2024,27,Los Ángeles,Aitana,83,158483,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273272365661e2197708b89de01
22-05-2024,28,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap & Quevedo,93,198937,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731630dd349221a35ce03a0ccf
22-05-2024,29,Mi Nena Remix,Maikel Delacalle & Quevedo,81,220000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a354af3e42424c3e01967f5d
22-05-2024,30,Niña Bonita,Feid & Sean Paul,88,187653,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27347b049fcbcc571271cc88d9f
22-05-2024,31,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,94,214945,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
22-05-2024,32,Hey Mor,Ozuna,91,196600,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45
22-05-2024,33,un x100to,Grupo Frontera & Bad Bunny,100,194563,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
22-05-2024,34,Antes,Rvfv & Edu García,79,153684,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bb37ea07bf9e4e37be3bd61c
22-05-2024,35,Tattoo,Loreen,91,183374,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
22-05-2024,36,Que te vaya bien,Rvfv,77,204960,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27359b60f8a0b0bce8d5bda3ee8
22-05-2024,37,CHORRITO PA LAS ANIMAS,Feid,91,168133,single,6,TRUE,https://i.scdn.co/image/ab67616d0000b2737cc7b0d6a82846cd8b158f99
22-05-2024,38,La Jumpa,Arcángel,87,255693,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27330326b23e30ae93d4d48165b
22-05-2024,39,Arranca (feat. Omega),Becky G & Omega,83,166529,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27361f698cb35bb6f6d96fd1612
22-05-2024,40,Polaris,Saiko,78,192122,single,3,TRUE,https://i.scdn.co/image/ab67616d0000b273f2e189392bc20da23aad8c00
22-05-2024,41,MEMORIAS,Mora,82,228750,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273851222dc5c5681bd4c3119d3
22-05-2024,42,Andando,Morad,71,261713,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273937ce99b134e3586d0bfdb19
22-05-2024,43,DESPECHÁ,ROSALÍA,84,156787,album,24,FALSE,https://i.scdn.co/image/ab67616d0000b273efc0ef9dd996312ebaf0bf52
22-05-2024,44,69,Nicky Jam & Feid,72,221935,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ea97d86f1fa8532cd8c75188
22-05-2024,45,La Fiesta,Pedro Capó,74,201044,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273bb248cd8105d63bca05e2363
22-05-2024,46,Flowers,Miley Cyrus,91,200600,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
22-05-2024,47,Las Bratz (Remix),Aissa & JC Reyes & Saiko,76,444631,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273a36330e3f5277b9f44286092
22-05-2024,48,REMIX EXCLUSIVO,Feid,87,206946,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2733ad20e909064bc0bc7152643
22-05-2024,49,RÁPIDO,Mora,82,182857,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2732f99a0f640274d2be2bf9f71
22-05-2024,50,VISTA AL MAR,Quevedo,82,180672,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
23-05-2024,1,WHERE SHE GOES,Bad Bunny,88,231704,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
23-05-2024,2,Acróstico,Shakira,88,170785,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
23-05-2024,3,Supernova,Saiko,84,190909,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c3f5b9580dfc96c80705424a
23-05-2024,4,EL TONTO,Lola Indigo,83,187986,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273daab364ac14d96679b5639aa
23-05-2024,5,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
23-05-2024,6,El Merengue,Marshmello & Manuel Turizo,91,189668,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273f404676577626a87d92cf33f
23-05-2024,7,Mami Chula,Jhayco & Quevedo,86,220600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273cb950d94cb42ca9d03754578
23-05-2024,8,Classy 101,Feid & Young Miko,96,195986,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
23-05-2024,9,Clavaito,Chanel & Abraham Mateo,79,162740,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273441d55b86b1e5a3d4c3da232
23-05-2024,10,Nochentera,Vicco,81,202184,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27343eb3794977db60bced5ad16
23-05-2024,11,VAGABUNDO,Sebastian Yatra & Manuel Turizo & Beéle,81,215600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732d6016751b8ea5e66e83cd04
23-05-2024,12,TQG,KAROL G,96,197933,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
23-05-2024,13,Yandel 150,Yandel,90,216148,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
23-05-2024,14,Todo Contigo,Álvaro De Luna,78,165527,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2737d45bffb03d186c1f4a47a83
23-05-2024,15,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
23-05-2024,16,Rara Vez,Taiu & Milo j,92,128677,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d467bed4e6b2a01ea8569100
23-05-2024,17,PLAYA DEL INGLÉS,Quevedo,84,237525,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
23-05-2024,18,Coco Chanel,Eladio Carrion,92,208125,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
23-05-2024,19,La Bachata,Manuel Turizo,86,162637,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
23-05-2024,20,Si La Calle Llama - Remix,Eladio Carrion,86,240000,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
23-05-2024,21,Cupido,TINI,84,174369,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
23-05-2024,22,Ella Baila Sola,Eslabon Armado,90,165671,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
23-05-2024,23,WANDA,Quevedo,87,160909,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
23-05-2024,24,MERCHO,LiL CaKe & Migrantes,90,161451,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739f1f8adb00c71daa8a9cb22c
23-05-2024,25,Arena y Sal,Omar Montes & Saiko & Tunvao,65,174415,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e78ae3c73af7c17be0c05cb2
23-05-2024,26,PUNTO G,Quevedo,86,151324,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
23-05-2024,27,Los Ángeles,Aitana,83,158483,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273272365661e2197708b89de01
23-05-2024,28,Mi Nena Remix,Maikel Delacalle & Quevedo,81,220000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a354af3e42424c3e01967f5d
23-05-2024,29,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap & Quevedo,93,198937,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731630dd349221a35ce03a0ccf
23-05-2024,30,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,94,214945,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
23-05-2024,31,Niña Bonita,Feid & Sean Paul,88,187653,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27347b049fcbcc571271cc88d9f
23-05-2024,32,Hey Mor,Ozuna,91,196600,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45
23-05-2024,33,un x100to,Grupo Frontera & Bad Bunny,100,194563,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
23-05-2024,34,Antes,Rvfv & Edu García,79,153684,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bb37ea07bf9e4e37be3bd61c
23-05-2024,35,Tattoo,Loreen,91,183374,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
23-05-2024,36,Que te vaya bien,Rvfv,77,204960,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27359b60f8a0b0bce8d5bda3ee8
23-05-2024,37,CHORRITO PA LAS ANIMAS,Feid,91,168133,single,6,TRUE,https://i.scdn.co/image/ab67616d0000b2737cc7b0d6a82846cd8b158f99
23-05-2024,38,La Jumpa,Arcángel,87,255693,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27330326b23e30ae93d4d48165b
23-05-2024,39,MEMORIAS,Mora,82,228750,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273851222dc5c5681bd4c3119d3
23-05-2024,40,Polaris,Saiko,78,192122,single,3,TRUE,https://i.scdn.co/image/ab67616d0000b273f2e189392bc20da23aad8c00
23-05-2024,41,Andando,Morad,72,261713,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273937ce99b134e3586d0bfdb19
23-05-2024,42,Arranca (feat. Omega),Becky G & Omega,83,166529,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27361f698cb35bb6f6d96fd1612
23-05-2024,43,DESPECHÁ,ROSALÍA,84,156787,album,24,FALSE,https://i.scdn.co/image/ab67616d0000b273efc0ef9dd996312ebaf0bf52
23-05-2024,44,RÁPIDO,Mora,82,182857,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2732f99a0f640274d2be2bf9f71
23-05-2024,45,Flowers,Miley Cyrus,91,200600,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
23-05-2024,46,69,Nicky Jam & Feid,74,221935,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ea97d86f1fa8532cd8c75188
23-05-2024,47,VISTA AL MAR,Quevedo,82,180672,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
23-05-2024,48,La Fiesta,Pedro Capó,74,201044,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273bb248cd8105d63bca05e2363
23-05-2024,49,Las Bratz (Remix),Aissa & JC Reyes & Saiko,76,444631,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273a36330e3f5277b9f44286092
23-05-2024,50,REMIX EXCLUSIVO,Feid,87,206946,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2733ad20e909064bc0bc7152643
24-05-2024,1,WHERE SHE GOES,Bad Bunny,89,231704,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
24-05-2024,2,Acróstico,Shakira,88,170785,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
24-05-2024,3,Supernova,Saiko,84,190909,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c3f5b9580dfc96c80705424a
24-05-2024,4,EL TONTO,Lola Indigo,83,187986,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273daab364ac14d96679b5639aa
24-05-2024,5,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
24-05-2024,6,El Merengue,Marshmello & Manuel Turizo,91,189668,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273f404676577626a87d92cf33f
24-05-2024,7,Clavaito,Chanel & Abraham Mateo,80,162740,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273441d55b86b1e5a3d4c3da232
24-05-2024,8,Mami Chula,Jhayco & Quevedo,86,220600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273cb950d94cb42ca9d03754578
24-05-2024,9,Classy 101,Feid & Young Miko,96,195986,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
24-05-2024,10,VAGABUNDO,Sebastian Yatra & Manuel Turizo & Beéle,81,215600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732d6016751b8ea5e66e83cd04
24-05-2024,11,Nochentera,Vicco,81,202184,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27343eb3794977db60bced5ad16
24-05-2024,12,Yandel 150,Yandel,90,216148,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
24-05-2024,13,Todo Contigo,Álvaro De Luna,79,165527,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2737d45bffb03d186c1f4a47a83
24-05-2024,14,La Bebe - Remix,Yng Lvcas & Peso Pluma,99,234352,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
24-05-2024,15,TQG,KAROL G,96,197933,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
24-05-2024,16,Coco Chanel,Eladio Carrion,92,208125,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
24-05-2024,17,PLAYA DEL INGLÉS,Quevedo,84,237525,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
24-05-2024,18,Arena y Sal,Omar Montes & Saiko & Tunvao,67,174415,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e78ae3c73af7c17be0c05cb2
24-05-2024,19,Rara Vez,Taiu & Milo j,92,128677,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d467bed4e6b2a01ea8569100
24-05-2024,20,Ella Baila Sola,Eslabon Armado,90,165671,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
24-05-2024,21,WANDA,Quevedo,87,160909,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
24-05-2024,22,La Bachata,Manuel Turizo,86,162637,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
24-05-2024,23,Cupido,TINI,84,174369,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273f5409c637b9a7244e0c0d11d
24-05-2024,24,Si La Calle Llama - Remix,Eladio Carrion,86,240000,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
24-05-2024,25,PUNTO G,Quevedo,86,151324,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
24-05-2024,26,MERCHO,LiL CaKe & Migrantes,90,161451,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739f1f8adb00c71daa8a9cb22c
24-05-2024,27,Los Ángeles,Aitana,83,158483,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273272365661e2197708b89de01
24-05-2024,28,Niña Bonita,Feid & Sean Paul,88,187653,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27347b049fcbcc571271cc88d9f
24-05-2024,29,Mi Nena Remix,Maikel Delacalle & Quevedo,81,220000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a354af3e42424c3e01967f5d
24-05-2024,30,69,Nicky Jam & Feid,76,221935,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ea97d86f1fa8532cd8c75188
24-05-2024,31,un x100to,Grupo Frontera & Bad Bunny,100,194563,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
24-05-2024,32,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap & Quevedo,93,198937,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731630dd349221a35ce03a0ccf
24-05-2024,33,Hey Mor,Ozuna,91,196600,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273125624f2e04f5a1ccb0dfb45
24-05-2024,34,Antes,Rvfv & Edu García,79,153684,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bb37ea07bf9e4e37be3bd61c
24-05-2024,35,Tattoo,Loreen,91,183374,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
24-05-2024,36,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,94,214945,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
24-05-2024,37,Que te vaya bien,Rvfv,77,204960,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27359b60f8a0b0bce8d5bda3ee8
24-05-2024,38,CHORRITO PA LAS ANIMAS,Feid,91,168133,single,6,TRUE,https://i.scdn.co/image/ab67616d0000b2737cc7b0d6a82846cd8b158f99
24-05-2024,39,Andando,Morad,72,261713,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273937ce99b134e3586d0bfdb19
24-05-2024,40,Arranca (feat. Omega),Becky G & Omega,83,166529,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27361f698cb35bb6f6d96fd1612
24-05-2024,41,La Jumpa,Arcángel,87,255693,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27330326b23e30ae93d4d48165b
24-05-2024,42,Polaris,Saiko,78,192122,single,3,TRUE,https://i.scdn.co/image/ab67616d0000b273f2e189392bc20da23aad8c00
24-05-2024,43,MEMORIAS,Mora,82,228750,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273851222dc5c5681bd4c3119d3
24-05-2024,44,RÁPIDO,Mora,82,182857,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2732f99a0f640274d2be2bf9f71
